,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Number of Dependents,Zip Code,Latitude,Longitude,Population,Churn,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes
6531,6,69,45.35,19,99.15,6875.35,0.0,1306.0,3129.15,0,52,0,95482,39.134075,-123.23422,30988,0,5031,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
6532,9,1,25.1,0,19.25,19.25,0.0,0.0,25.1,0,29,5,95485,39.220368,-122.907693,2344,0,2053,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
6533,10,50,0.0,23,39.45,2021.35,0.0,0.0,0.0,1,44,3,95488,39.724433,-123.767578,309,0,6018,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
6534,0,56,0.0,23,44.85,2564.95,0.0,58.99,0.0,0,58,0,95490,39.492046,-123.375818,13472,0,4021,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6535,6,60,32.5,13,97.2,5611.75,0.0,0.0,1950.0,0,59,0,95492,38.527297,-122.810044,23701,0,4905,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
6536,4,3,41.36,0,19.9,45.75,0.0,0.0,124.08,0,55,0,95501,40.796621,-124.15428,23224,0,3716,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
6537,7,60,27.2,21,76.95,4543.95,0.0,954.0,1632.0,1,39,3,95503,40.737431,-124.108897,23570,0,5053,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
6538,0,13,0.0,13,35.4,450.4,0.0,59.0,0.0,0,58,0,95511,40.166028,-123.584144,261,0,3239,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6539,2,62,1.87,0,20.45,1297.35,0.0,0.0,115.94,1,45,2,95514,40.309088,-123.668201,199,0,5746,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
6540,0,45,1.57,30,96.75,4442.75,0.0,133.28,70.65,0,58,0,95519,40.965011,-124.015255,15921,0,3682,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6541,0,25,0.0,29,54.2,1423.15,0.0,41.27,0.0,0,37,0,95521,40.839958,-124.003757,19596,0,4458,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6542,0,44,48.95,59,100.1,4378.35,0.0,2583.0,2153.8,1,30,0,95524,40.825486,-124.049485,1689,0,4025,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6543,0,2,39.5,26,45.25,74.2,0.0,0.0,79.0,0,34,0,95525,40.94338,-123.831799,1584,0,5441,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6544,0,22,10.25,0,20.85,450.65,0.0,0.0,225.5,0,50,0,95528,40.497283,-123.93037,1072,0,3171,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6545,0,35,0.0,12,33.45,1175.85,0.0,14.11,0.0,0,59,0,92028,33.362575,-117.299644,42239,0,2553,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6546,5,29,34.44,0,20.2,558.8,0.0,0.0,998.76,0,40,1,95536,40.4785,-124.301372,2965,0,2784,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6547,0,54,4.16,59,61.0,3283.05,0.0,1937.0,224.64,1,20,2,95540,40.584991,-124.121504,12241,0,5594,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
6548,0,57,36.08,26,86.9,4939.25,0.0,0.0,2056.56,1,45,0,95543,41.867908,-123.794144,532,0,6109,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6549,0,62,41.13,12,69.4,4237.5,0.0,508.0,2550.06,1,55,0,95545,40.342928,-124.063329,82,0,6469,1,2,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
6550,10,15,46.64,0,20.35,335.95,0.0,0.0,699.6,0,44,3,95546,41.163637,-123.704841,3041,0,3205,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
6551,9,70,5.46,30,104.3,7188.5,0.0,0.0,382.2,0,50,0,95548,41.572813,-124.035011,1215,0,5583,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
6552,6,21,38.95,17,44.95,926.25,0.0,0.0,817.95,0,33,2,95549,40.664483,-123.865325,264,0,3752,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6553,0,23,25.85,53,49.45,1119.35,0.0,0.0,594.55,0,61,3,95550,40.7666,-123.80458,155,0,5237,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
6554,0,6,12.17,0,20.6,116.6,0.0,0.0,73.02,1,24,0,95551,40.665952,-124.240051,1447,0,4439,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
6555,0,4,29.09,0,19.55,68.8,0.0,0.0,116.36,1,53,3,95552,40.390301,-123.412327,265,0,5573,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6556,0,23,18.12,23,93.5,2341.55,0.0,53.86,416.76,0,46,0,95554,40.267158,-123.805913,644,0,4861,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6557,0,26,0.0,82,54.55,1362.85,0.0,0.0,0.0,1,22,0,95555,41.336354,-124.044354,494,0,4296,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
6558,0,8,15.66,0,20.05,163.6,0.0,0.0,125.28,0,24,2,95556,41.269521,-123.546958,574,0,2675,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
6559,0,2,28.61,85,79.45,145.15,0.0,123.0,57.22,1,20,0,95559,40.184094,-123.745487,163,0,2657,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6560,0,59,1.94,73,79.85,4786.1,0.0,0.0,114.46,0,26,0,95563,40.89866,-123.539754,660,0,6041,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
6561,9,39,17.29,75,100.0,3835.55,0.0,0.0,674.31,1,62,3,95564,40.809636,-124.189977,395,0,5434,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6562,0,21,27.6,0,19.6,397.0,0.0,0.0,579.6,1,45,2,95565,40.440636,-124.098739,1125,0,2447,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
6563,6,48,18.64,0,20.2,1027.25,0.0,0.0,894.72,0,60,2,95568,41.444606,-123.471895,202,0,3828,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
6564,1,64,6.83,19,113.35,7222.75,0.0,0.0,437.12,0,63,1,95570,41.162295,-124.027381,2369,0,4952,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6565,1,46,5.52,16,80.0,3769.7,0.0,603.0,253.92,1,43,1,95571,40.310119,-123.909449,270,0,3315,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6566,0,52,38.71,21,80.95,4233.95,0.0,0.0,2012.92,0,32,0,95573,40.949012,-123.655847,1666,0,4924,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
6567,4,67,17.43,0,24.9,1680.25,0.0,0.0,1167.81,0,54,1,95585,39.873371,-123.741474,321,0,5847,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
6568,7,71,29.78,22,109.25,7707.7,0.0,169.57,2114.38,0,32,0,95595,40.170357,-123.417298,259,0,5044,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
6569,0,71,2.88,48,116.3,8309.55,0.0,0.0,204.48,1,22,0,95603,38.912881,-121.082766,24944,0,4644,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6570,0,32,15.53,0,19.9,601.55,0.0,0.0,496.96,0,35,0,95605,38.592745,-121.540036,12756,0,4374,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6571,0,2,44.77,9,70.35,139.25,0.0,13.0,89.54,0,32,0,95606,38.809804,-122.241383,382,0,3430,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6572,3,71,11.18,0,25.6,1888.25,0.0,0.0,793.78,0,48,0,95607,38.681651,-122.130569,262,0,5063,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
6573,0,60,0.0,73,44.45,2773.9,0.0,2025.0,0.0,0,29,0,95608,38.626128,-121.328011,58830,0,4928,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6574,0,6,27.69,9,73.85,401.3,0.0,0.0,166.14,0,45,0,95615,38.311609,-121.554034,699,0,4220,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6575,1,48,4.45,57,70.1,3238.4,0.0,1846.0,213.6,0,56,3,95616,38.508735,-121.678813,67411,0,5476,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
6576,8,63,24.5,0,25.25,1573.05,0.0,0.0,1543.5,1,19,3,95618,38.544002,-121.685559,648,0,6245,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1
6577,0,12,19.38,0,21.05,235.8,0.0,0.0,232.56,1,19,2,95620,38.392821,-121.799917,18529,0,4001,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
6578,4,30,36.74,18,64.5,1985.15,0.0,0.0,1102.2,0,56,1,95623,38.63153,-120.842609,4097,0,2215,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6579,0,40,16.73,14,105.95,4335.2,0.0,0.0,669.2,0,41,0,95626,38.734997,-121.463719,6197,0,3784,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6580,10,9,8.1,20,75.85,647.5,0.0,0.0,72.9,0,39,1,95627,38.834469,-122.127193,2756,0,4843,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6581,0,62,0.0,30,43.6,2748.7,0.0,0.0,0.0,0,38,0,95629,38.513484,-120.704613,850,0,4507,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6582,0,28,13.69,12,91.25,2483.65,0.0,0.0,383.32,1,50,0,95630,38.672638,-121.147403,51855,0,2886,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6583,0,70,29.53,7,89.75,6367.2,0.0,0.0,2067.1,0,64,0,95631,39.031876,-120.811141,5714,0,5150,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6584,0,46,5.86,82,104.4,4904.2,0.0,0.0,269.56,0,20,0,95632,38.274451,-121.259201,24194,0,4190,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
6585,2,23,22.17,15,90.15,2044.95,0.0,30.67,509.91,0,33,0,95633,38.852544,-120.837669,2536,0,5110,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
6586,7,47,0.0,47,40.3,1794.8,0.0,0.0,0.0,1,27,1,95634,38.9386,-120.785514,2723,0,5040,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1
6587,3,68,31.4,19,105.25,7173.15,0.0,0.0,2135.2,1,41,2,95635,38.921333,-120.897718,1140,0,5795,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
6588,0,67,12.54,59,104.0,7039.05,0.0,0.0,840.18,0,28,1,95637,38.830739,-122.196202,228,0,4741,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1
6589,0,14,37.01,29,69.65,921.4,0.0,267.0,518.14,0,52,0,95638,38.313447,-121.123886,1745,0,5351,3,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6590,4,57,49.95,22,74.3,4018.35,0.0,884.0,2847.15,1,59,2,95639,38.375325,-121.507935,213,0,4133,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
6591,6,55,41.18,18,100.9,5448.6,0.0,981.0,2264.9,0,34,1,95640,38.33788,-120.954202,9752,0,6153,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1
6592,0,1,42.96,0,20.25,20.25,0.0,0.0,42.96,1,25,0,95641,38.154823,-121.601358,2010,0,4769,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
6593,0,23,8.5,6,96.9,2085.45,0.0,0.0,195.5,1,61,0,95645,38.875508,-121.765866,1793,0,3875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6594,2,47,48.69,21,104.1,5135.15,0.0,0.0,2288.43,1,61,0,95648,38.922812,-121.312005,15286,0,3142,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
6595,0,38,22.23,0,20.1,730.1,0.0,0.0,844.74,1,38,0,95650,38.809175,-121.171375,11191,0,2907,3,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
6596,9,15,24.17,10,68.6,1108.6,0.0,111.0,362.55,1,54,0,95658,38.883224,-121.15918,6096,0,3351,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
6597,0,26,37.51,30,69.05,1815.65,0.0,0.0,975.26,0,49,0,95659,38.788898,-121.608624,751,0,5379,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6598,5,35,15.41,0,19.7,730.4,0.0,0.0,539.35,0,62,2,95660,38.671295,-121.388251,32202,0,5636,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
6599,0,3,37.85,0,20.05,75.45,0.0,0.0,113.55,1,23,1,95661,38.736685,-121.251984,25173,0,2948,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
6600,9,42,41.16,11,94.4,4014.6,0.0,442.0,1728.72,1,52,0,95663,38.859093,-121.182872,2048,0,2662,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
6601,9,10,21.85,9,54.95,568.85,0.0,51.0,218.5,1,34,0,95664,38.803731,-121.043799,1173,0,3519,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
6602,0,61,10.21,69,93.7,5860.7,0.0,404.39,622.81,0,19,0,95665,38.400264,-120.641274,4354,0,4300,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0
6603,0,68,48.82,17,110.25,7279.35,0.0,0.0,3319.76,0,43,0,95666,38.546999,-120.271114,5501,0,5502,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
6604,0,10,46.33,26,98.9,1064.95,0.0,0.0,463.3,1,37,0,95667,38.733714,-120.795213,34146,0,4614,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
6605,3,72,12.96,56,80.45,5886.85,0.0,3297.0,933.12,0,35,3,95669,38.489273,-120.891614,2220,0,4480,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
6606,9,55,13.45,53,79.4,4238.45,0.0,0.0,739.75,1,43,3,95670,38.602723,-121.279913,49729,0,4162,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
6607,0,7,8.29,21,62.8,418.3,0.0,88.0,58.03,0,42,0,95673,38.688764,-121.457596,14010,0,4080,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
6608,0,2,41.08,25,74.9,136.05,0.0,34.0,82.16,0,50,0,95674,38.954144,-121.482536,947,0,2044,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
6609,0,9,13.05,73,74.85,708.2,0.0,0.0,117.45,0,28,0,95675,38.545775,-120.743325,364,0,5770,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
6610,0,27,2.65,0,25.85,788.55,0.0,0.0,71.55,1,54,1,95677,38.7904,-121.236973,21510,0,2682,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
